,id,title,original_language,overview,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,status,genre_names,release_month,release_year,profit
108,292280,The Bye Bye Man,en,"When three college students move into an old house off campus, they unwittingly unleash a supernatural entity known as The Bye Bye Man, who comes to prey upon them once they discover his name. The friends must try to save each other, all the while keeping The Bye Bye Man's existence a secret to save others from the same deadly fate.",2017-01-12,24.11,1086,5.2,7400000,26667197,96,Released,"Horror, Thriller",1,2017,19267197
109,804118,Sommerhaus,de,,2017-01-03,0.6,0,0.0,300,1000,0,Released,Horror,1,2017,700
110,173897,Resident Evil: The Final Chapter,en,"Picking up immediately after the events in Resident Evil: Retribution, Alice is the only survivor of what was meant to be humanity's final stand against the undead. Now, she must return to where the nightmare began - The Hive in Raccoon City, where the Umbrella Corporation is gathering its forces for a final strike against the only remaining survivors of the apocalypse.",2016-12-23,2.844,2642,6.1,40000000,312242626,107,Released,"Action, Horror, Science Fiction",12,2016,272242626
111,241258,Incarnate,en,An exorcist comes up against an evil from his past when he uses his skills to enter the mind of a nine year old boy.,2016-12-01,22.736,477,5.3,5000000,6341855,91,Released,"Horror, Thriller",12,2016,1341855
112,346672,Underworld: Blood Wars,en,"Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.",2016-11-24,63.45,3221,5.8,35000000,81093313,91,Released,"Action, Fantasy, Horror, Thriller",11,2016,46093313
113,547630,Restricted Area: Baron Palace,ar,"Film team decides to make a documentary about the famous Baron Palace, but after several attempts eventually led to catastrophic failure to extraction the necessary permits to shooting inside the palace, the team members decide to break into palace & shooting inside without permits, which put them in serious problems are endless.",2016-11-16,0.6,0,0.0,250000,400000,85,Released,"Horror, Thriller",11,2016,150000
114,381288,Split,en,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",2016-11-15,85.707,15360,7.3,9000000,278454358,117,Released,"Horror, Thriller",11,2016,269454358
115,393519,Raw,fr,"In Justine’s family everyone is a vet and a vegetarian. At 16, she’s a gifted teen ready to take on her first year in vet school, where her older sister also studies. There, she gets no time to settle: hazing starts right away. Justine is forced to eat raw meat for the first time in her life. Unexpected consequences emerge as her true self begins to form.",2016-11-11,22.941,2681,7.1,3500000,4100000,99,Released,"Comedy, Drama, Horror",11,2016,600000
116,467940,Run,en,A young woman has to stay one step ahead of a dark supernatural force.,2016-10-31,0.6,0,0.0,600,1000,12,Released,Horror,10,2016,400
117,412741,Auto Shop of Horrors,en,"A mentally disturbed car mechanic, with a deep fascination of Aztec culture, is convinced that if he consumes enough human eyeballs, he'll possess the ability to see in the future.",2016-10-26,1.482,1,10.0,1200,4300,86,Released,"Comedy, Horror",10,2016,3100
118,388045,The Legend of the Chupacabras,es,"Leo San Juan and his team of ""ghostbusters"" continue with their adventures, this time fighting against the mexican monster himself: ""El Chupacabras"".",2016-10-21,24.942,111,7.2,1600000,5138140,81,Released,"Action, Adventure, Animation, Family, Fantasy, History, Horror",10,2016,3538140
119,380124,Boo! A Madea Halloween,en,"Madea winds up in the middle of mayhem when she spends a hilarious, haunted Halloween fending off killers, paranormal poltergeists, ghosts, ghouls, and zombies while keeping a watchful eye on a group of misbehaving teens.",2016-10-21,14.994,374,5.7,20000000,74827344,103,Released,"Comedy, Horror",10,2016,54827344
120,335796,Ouija: Origin of Evil,en,"In 1965 Los Angeles, a widowed mother and her two daughters add a new stunt to bolster their séance scam business and unwittingly invite authentic evil into their home. When the youngest daughter is overtaken by the merciless spirit, this small family confronts unthinkable fears to save her and send her possessor back to the other side.",2016-10-20,37.821,2127,6.1,9000000,81705746,99,Released,"Drama, Horror, Mystery",10,2016,72705746
121,881502,Bad Ben,en,"Tom Riley thought he was getting the deal of a lifetime when he bought a house below market value at a Sheriff's sale. He invested every penny he had with the plan of flipping the home for a profit. Once he owned it, however, he noticed strange happenings, all of which were captured on 21 Surveillance Cameras located throughout the home inside and out. At first, he thought people were breaking in, but he soon realized he was dealing with something Paranormal.",2016-10-05,2.676,5,6.7,300,110000,86,Released,"Comedy, Horror",10,2016,109700
122,351211,Blair Witch,en,Students on a camping trip discover something sinister is lurking beyond the trees.,2016-09-15,22.395,1663,5.2,5000000,45172994,89,Released,"Horror, Thriller",9,2016,40172994
123,335791,When the Bough Breaks,en,A surrogate mother harbors a deadly secret desire for a family of her own with the husband who is expecting to raise her child.,2016-09-09,16.823,338,5.8,10000000,30658387,97,Released,"Drama, Horror, Mystery",9,2016,20658387
124,377264,Morgan,en,A corporate risk-management consultant must determine whether or not to terminate an artificial being's life that was made in a laboratory environment.,2016-09-01,16.637,1280,5.8,8000000,8810591,92,Released,"Horror, Science Fiction, Thriller",9,2016,810591
125,315011,Shin Godzilla,ja,"When a massive, gilled monster emerges from the deep and tears through the city, the government scrambles to save its citizens.  A rag-tag team of volunteers cuts through a web of red tape to uncover the monster's weakness and its mysterious ties to a foreign superpower.  But time is not on their side - the greatest catastrophe to ever befall the world is about to evolve right before their very eyes.",2016-07-29,34.129,866,7.1,15000000,77947607,120,Released,"Action, Horror, Science Fiction",7,2016,62947607
126,345911,Lights Out,en,"Rebecca must unlock the terror behind her little brother's experiences that once tested her sanity, bringing her face to face with a supernatural spirit attached to their mother.",2016-07-21,35.639,3384,6.3,4900000,148868835,81,Released,"Horror, Mystery, Thriller",7,2016,143968835
