title,runtime,genre,averageRating,budget,revenue
Donovan's Reef,109,"Adventure,Comedy,Romance",6.7,2686000.0,6600000.0
The Dress,85,Drama,5.5,2650000.0,16556.0
A Guy Named Joe,120,"Drama,Fantasy,Romance",6.9,2627000.0,5363000.0
Blazing Saddles,93,"Comedy,Western",7.7,2600000.0,119500603.0
Friday the 13th Part IV: The Final Chapter,,,,2600000.0,32981717.0
Ida,82,Drama,7.4,2600000.0,15277215.0
Maurice,140,"Drama,Romance",7.6,2600000.0,3305831.0
Riding Giants,105,"Biography,Documentary,History",7.8,2600000.0,3292333.0
Los Cronocrímenes,,,,2600000.0,564474.0
La Cara Oculta,,,,2600000.0,7033931.0
Timber Falls,100,"Horror,Thriller",5.2,2600000.0,71248.0
Singin' in the Rain,103,"Comedy,Musical,Romance",8.3,2540000.0,7241009.0
Bonnie and Clyde,111,"Action,Biography,Crime",7.7,2500000.0,50700128.0
A Haunted House,86,"Comedy,Fantasy,Horror",5.0,2500000.0,59922558.0
2016: Obama’s America,,,,2500000.0,33349941.0
Kevin Hart: Let Me Explain,75,"Comedy,Documentary",6.7,2500000.0,32327255.0
Garden State,102,"Comedy,Drama,Romance",7.4,2500000.0,36028802.0
That Thing You Do!,108,"Comedy,Drama,Music",7.0,2500000.0,34557416.0
Halloween II,92,Horror,6.5,2500000.0,25533818.0
Halloween 3: Season of the Witch,,,,2500000.0,14400000.0
Religulous,101,"Comedy,Documentary,War",7.6,2500000.0,13881317.0
Escape from the Planet of the Apes,98,"Action,Sci-Fi",6.3,2500000.0,12300000.0
Hud,112,"Drama,Western",7.8,2500000.0,10000000.0
The Spectacular Now,95,"Drama,Romance",7.0,2500000.0,6916951.0
My Own Private Idaho,104,Drama,7.0,2500000.0,6402775.0
Before Sunrise,101,"Drama,Romance",8.1,2500000.0,5855809.0
Hunt for the Wilderpeople,101,"Adventure,Comedy,Drama",7.8,2500000.0,23900842.0
Robot &amp; Frank,,,,2500000.0,4934356.0
Hanu Man,158,"Action,Adventure,Fantasy",7.8,2500000.0,9038053.0
Sur Le Seuil,,,,2500000.0,2013052.0
Jesus' Son,107,Drama,6.9,2500000.0,1687548.0
Saving Face,\N,Comedy,5.6,2500000.0,1269705.0
Brick Lane,102,Drama,6.6,2500000.0,3838486.0
Timbuktu,91,"Action,Adventure,Romance",5.6,2500000.0,6815821.0
The Lost Medallion: The Adventures of Billy Stone,97,"Adventure,Family,Fantasy",4.9,2500000.0,549632.0
My Life Without Me,106,"Drama,Romance",7.4,2500000.0,12267275.0
Marilyn Hotchkiss' Ballroom Dancing and Charm S…,,,,2500000.0,497195.0
Super,101,"Action,Crime,Drama",5.9,2500000.0,593933.0
Her Smell,136,"Drama,Music",6.0,2500000.0,306217.0
Fuel,90,Documentary,7.4,2500000.0,174255.0
Valley of the Hearts Delight,,,,2500000.0,118666.0
The Other End of the Line,106,"Comedy,Drama,Family",6.1,2500000.0,507446.0
8: The Mormon Proposition,80,Documentary,7.1,2500000.0,100280.0
Sleep Dealer,90,"Drama,Romance,Sci-Fi",6.0,2500000.0,108907.0
Eye of the Dolphin,102,"Comedy,Drama,Family",5.6,2500000.0,72260.0
Underdogs,87,Comedy,8.5,2500000.0,1392649.0
Anatomie,,,,2500000.0,9598.0
Echo Boomers,94,"Action,Crime,Drama",5.3,2500000.0,2003433.0
Go For It!,,,,2450000.0,182358.0
Get on the Bus,120,"Adventure,Drama,History",6.9,2400000.0,5691854.0
Thr3e,101,"Horror,Mystery,Thriller",4.9,2400000.0,1420418.0
Idiocracy,84,"Adventure,Comedy,Sci-Fi",6.5,2400000.0,500296.0
Life After Beth,89,"Comedy,Fantasy,Horror",5.7,2400000.0,334491.0
Nikté,,,,2400000.0,1333891.0
The Kindergarten Teacher,119,Drama,6.6,2400000.0,552188.0
This is England,,,,2380000.0,8739576.0
Bathing Beauty,101,"Comedy,Musical",6.4,2361000.0,3500000.0
Do You Believe?,120,Drama,6.1,2300000.0,14628921.0
Show Boat,147,"Drama,Musical,Romance",6.1,2300000.0,11000000.0
Profile,65,Drama,5.3,2300000.0,1883256.0
"Dancer, Texas Pop. 81",97,"Comedy,Drama,Family",6.7,2300000.0,574838.0
A Mouthful of Air,105,Drama,6.1,2300000.0,269435.0
Frontera,95,"Action,Crime,Drama",6.2,2300000.0,59696.0
Redemption Road,87,"Comedy,Drama",6.8,2300000.0,29384.0
The Toxic Avenger Part II,102,"Action,Comedy,Horror",5.0,2300000.0,28950.0
Fantasia,124,"Animation,Family,Fantasy",7.7,2280000.0,83320832.0
Friday the 13th Part 3,,,,2250000.0,36690067.0
The French Connection,104,"Action,Crime,Drama",7.7,2200000.0,41161514.0
Friday the 13th Part V: A New Beginning,,,,2200000.0,21930418.0
The Last Sin Eater,117,Drama,5.7,2200000.0,388390.0
Louise-Michel,,,,2200000.0,5482242.0
Dead in a Week: or Your Money Back,,,,2200000.0,789088.0
The Valley of Decision,50,"Drama,Romance",6.1,2160000.0,9132000.0
Chicken Tikka Masala,90,"Comedy,Drama,Romance",5.7,2160000.0,37865.0
The Best Years of Our Lives,170,"Drama,Romance,War",8.1,2100000.0,23600000.0
Bully,108,"Biography,Crime,Drama",6.9,2100000.0,1381824.0
Elling,89,"Comedy,Drama",7.5,2100000.0,399037.0
Mi America,90,"Crime,Drama",6.8,2100000.0,3330.0
[Rec],,,,2100000.0,23266821.0
Jackass: The Movie,85,"Action,Comedy,Documentary",6.6,2000000.0,79282312.0
Terrifier 3,125,Horror,6.9,2000000.0,47214692.0
Courageous,129,Drama,6.9,2000000.0,35680886.0
From Russia With Love,,,,2000000.0,78900000.0
In the Heat of the Night,110,"Drama,Mystery,Thriller",7.9,2000000.0,24407647.0
Mad Max 2: The Road Warrior,96,"Action,Adventure,Sci-Fi",7.6,2000000.0,23668859.0
Sleeper,89,"Comedy,Sci-Fi",7.1,2000000.0,18344866.0
Everything You Always Wanted to Know,,,,2000000.0,18016290.0
It Follows,100,"Horror,Mystery,Thriller",6.8,2000000.0,23236296.0
Eighth Grade,93,"Comedy,Drama",7.4,2000000.0,14348020.0
To Kill A Mockingbird,,,,2000000.0,13129846.0
Silent House,86,"Horror,Thriller",5.2,2000000.0,16610760.0
Boys Don't Cry,118,"Biography,Crime,Drama",7.5,2000000.0,20741000.0
Das Leben der Anderen,,,,2000000.0,81197047.0
Hardcore Henry,96,"Action,Adventure,Sci-Fi",6.7,2000000.0,17187434.0
Boom Town,119,"Drama,Romance,Western",7.0,2000000.0,9172000.0
Gentleman's Agreement,118,"Drama,Romance",7.2,2000000.0,7800000.0
The Hustler,134,"Drama,Sport",7.9,2000000.0,7600000.0
Witchboard,98,"Horror,Mystery,Thriller",5.7,2000000.0,7369373.0
Les Triplettes de Belleville,,,,2000000.0,17400005.0
Smoke Signals,89,"Comedy,Drama",7.2,2000000.0,7756617.0
Winter’s Bone,,,,2000000.0,16131551.0
Meet the Mormons,78,Documentary,6.4,2000000.0,6049171.0
American Splendor,101,"Biography,Comedy,Drama",7.4,2000000.0,8685632.0
The Florida Project,111,Drama,7.6,2000000.0,11275645.0
All Saints,108,Drama,6.2,2000000.0,5946780.0
Before Sunset,85,"Drama,Thriller",7.7,2000000.0,11217346.0
Amores Perros,154,"Drama,Thriller",8.0,2000000.0,20883834.0
The Company You Keep,\N,"Action,Thriller",5.7,2000000.0,21087760.0
Thirteen,87,Drama,8.4,2000000.0,9505996.0
Touching the Void,106,"Adventure,Documentary,Drama",8.0,2000000.0,15396525.0
Inside Job,65,"Crime,Drama,Film-Noir",5.6,2000000.0,7799257.0
Alexander's Ragtime Band,106,"Drama,Music,Musical",6.8,2000000.0,4000000.0
Me and You and Everyone We Know,85,"Comedy,Drama",7.2,2000000.0,9615464.0
We Are Your Friends,96,"Drama,Music,Romance",6.2,2000000.0,10153415.0
Harsh Times,116,"Action,Crime,Drama",6.8,2000000.0,6225304.0
Ghost Dog: The Way of the Samurai,116,"Crime,Drama",7.5,2000000.0,10672492.0
Minari,115,Drama,7.4,2000000.0,15474659.0
Captive,98,"Crime,Thriller",4.6,2000000.0,2791973.0
Full Frontal,90,Comedy,5.6,2000000.0,3438804.0
Hearts Beat Loud,97,"Comedy,Drama,Music",6.9,2000000.0,2469510.0
The Resurrection of Gavin Stone,91,"Comedy,Drama,Family",6.3,2000000.0,2303792.0
Waltz with Bashir,90,"Animation,Biography,Documentary",8.0,2000000.0,13912289.0
Strangers with Candy,97,Comedy,5.9,2000000.0,2077844.0
Night on Earth,129,"Comedy,Drama",7.7,2000000.0,2063656.0
Nemesis,95,"Action,Sci-Fi,Thriller",5.4,2000000.0,2001124.0
Shortbus,101,"Comedy,Drama,Romance",6.4,2000000.0,1997497.0
Son of Rambow: A Home Movie,,,,2000000.0,11263263.0
"The Book of Mormon Movie, Volume 1: The Journey",120,Adventure,3.0,2000000.0,1660865.0
The Diary of a Teenage Girl,102,"Comedy,Drama,Romance",6.8,2000000.0,2279959.0
No End In Sight,,,,2000000.0,1433319.0
Locke,85,Drama,7.1,2000000.0,2088390.0
Get Real,108,"Comedy,Drama,Romance",7.5,2000000.0,1152411.0
In the Shadow of the Moon,100,"Documentary,History",8.0,2000000.0,2175587.0
Meek's Cutoff,104,"Adventure,Drama,Thriller",6.5,2000000.0,1869928.0
The Babadook,94,"Drama,Horror,Mystery",6.8,2000000.0,7482387.0
Sharkwater,89,Documentary,7.9,2000000.0,1720833.0
Inside Deep Throat,89,"Biography,Documentary,History",6.7,2000000.0,691880.0
Dinner Rush,99,"Crime,Drama,Romance",7.2,2000000.0,1075504.0
The Virginity Hit,86,"Comedy,Drama",4.5,2000000.0,636706.0
Clockwatchers,96,"Comedy,Drama",6.6,2000000.0,539961.0
Monos,102,"Adventure,Drama,Thriller",6.8,2000000.0,2013217.0
Subway,104,Thriller,6.5,2000000.0,1663296.0
House of D,97,"Comedy,Drama",6.8,2000000.0,466106.0
Teeth,60,Western,3.0,2000000.0,2350641.0
Stonewall,99,"Comedy,Drama,Romance",7.1,2000000.0,304602.0
Sherrybaby,96,Drama,6.6,2000000.0,759504.0
The Last Five Years,88,"Comedy,Drama,Musical",7.2,2000000.0,205298.0
Six-String Samurai,91,"Action,Adventure,Comedy",6.4,2000000.0,134624.0
Hum to Mohabbt Karega,,,,2000000.0,121807.0
It's All Gone Pete Tong,90,"Biography,Comedy,Drama",7.2,2000000.0,2226603.0
Saint John of Las Vegas,85,"Comedy,Drama",5.6,2000000.0,102645.0
Pump,88,Documentary,7.6,2000000.0,89787.0
24 7: Twenty Four Seven,,,,2000000.0,72544.0
Roadside Romeo,93,"Adventure,Animation,Comedy",4.8,2000000.0,2046090.0
Eureka,130,"Drama,Thriller",5.9,2000000.0,76654.0
Lost River,95,"Drama,Fantasy,Mystery",5.7,2000000.0,2009644.0
This Thing of Ours,100,"Crime,Drama",5.1,2000000.0,37227.0
Knock Knock,92,Horror,3.1,2000000.0,6328516.0
Growing up Smith,,,,2000000.0,35312.0
Super Capers,,,,2000000.0,30955.0
Being Charlie,97,"Drama,Romance",6.2,2000000.0,32964.0
The First Time ,,,,2000000.0,22836.0
Return of the Living Dead 3,,,,2000000.0,21000.0
The Missing Person,95,"Drama,Mystery,Thriller",6.0,2000000.0,17896.0
London,85,Documentary,7.3,2000000.0,12667.0
Circle,72,"Drama,Family",5.3,2000000.0,10024.0
Eden Lake,91,"Horror,Thriller",6.7,2000000.0,4294373.0
Jerusalema,,,,2000000.0,10679.0
Say Uncle,91,"Comedy,Drama",5.7,2000000.0,5361.0
Plush,99,"Drama,Horror,Mystery",5.2,2000000.0,28864.0
The Ghastly Love of Johnny X,106,"Comedy,Fantasy,Musical",5.6,2000000.0,2436.0
Lesbian Vampire Killers,,,,2000000.0,3620902.0
Bone Tomahawk,132,"Drama,Horror,Western",7.1,2000000.0,475846.0
Freeze Frame,99,"Crime,Drama,Mystery",6.3,2000000.0,105377.0
Stitches,89,Comedy,4.2,2000000.0,63555.0
"To Be Frank, Sinatra at 100",,,,2000000.0,926.0
The Walking Deceased,88,"Comedy,Horror",3.6,2000000.0,43.0
Buried,95,"Drama,Mystery,Thriller",7.0,1987650.0,21270290.0
Taxi Driver,133,"Musical,Romance",6.7,1900000.0,28448654.0
River's Edge,99,"Crime,Drama",6.9,1900000.0,4600000.0
Man on Wire,94,"Biography,Crime,Documentary",7.7,1900000.0,5617067.0
Nowhere Boy,98,"Biography,Drama,Music",7.1,1900000.0,7785229.0
Northfork,103,"Drama,Fantasy",6.2,1900000.0,1445140.0
Brotherly Love,67,Comedy,5.5,1900000.0,478595.0
Submarine,93,"Action,Adventure,Drama",6.3,1900000.0,4581937.0
The Square,100,Documentary,6.8,1900000.0,740932.0
ABCD (Any Body Can Dance),160,"Drama,Music",6.3,1900000.0,10137234.0
Chacun sa nuit,,,,1900000.0,139317.0
Stranded,\N,"Drama,Romance",6.8,1900000.0,285593.0
Vaalu,155,"Comedy,Romance",4.7,1900000.0,12444.0
Closet Monster,60,Horror,6.9,1850000.0,99748.0
The Last Exorcism,87,"Horror,Mystery,Thriller",5.7,1800000.0,70165900.0
Beasts of the Southern Wild,93,"Adventure,Drama,Fantasy",7.2,1800000.0,23265132.0
Dr. Strangelove,,,,1800000.0,9261253.0
Battle for the Planet of the Apes,93,"Action,Sci-Fi",5.4,1800000.0,8800000.0
A Streetcar Named Desire,122,Drama,7.9,1800000.0,8008368.0
Hang 'em High,,,,1800000.0,6800000.0
El crimen de padre Amaro,,,,1800000.0,5849791.0
Songcatcher,109,"Drama,Music",7.2,1800000.0,3050934.0
Higher Ground,92,Documentary,6.9,1800000.0,842693.0
POM Wonderful Presents: The Greatest Movie Ever…,,,,1800000.0,783733.0
Travellers and Magicians,,,,1800000.0,1322161.0
Ed and his Dead Mother,,,,1800000.0,673.0
Hamsterit,,,,1784448.0,699804.0
The Assistant,116,"Crime,Drama,Romance",5.8,1780000.0,1700529.0
Lola rennt,,,,1750000.0,23689409.0
May,93,"Drama,Horror",6.6,1750000.0,634803.0
I Spit on Your Grave,110,"Crime,Drama,Romance",5.5,1750000.0,1278471.0
Girl,99,"Comedy,Drama,Music",5.7,1750000.0,8719182.0
Järjettömän paska idea,,,,1705215.0,213089.0
In the Bedroom,131,"Crime,Drama",7.4,1700000.0,42137871.0
La misma luna,,,,1700000.0,23271741.0
Conquest of the Planet of the Apes,88,"Action,Sci-Fi",6.1,1700000.0,9700000.0
The Lunchbox,104,"Drama,Romance",7.8,1700000.0,15517886.0
Grace Unplugged,102,"Drama,Music",6.0,1700000.0,2507159.0
"Happy, Texas",98,"Action,Comedy,Crime",6.3,1700000.0,2891228.0
Saul fia,,,,1700000.0,9696537.0
My Summer of Love,86,"Drama,Romance",6.7,1700000.0,4727375.0
Yes,75,Drama,7.7,1700000.0,661221.0
Braid,82,"Crime,Horror,Mystery",5.3,1660000.0,80745.0
From Here to Eternity,118,"Drama,Romance,War",7.6,1650000.0,30500000.0
You Can't Take It With You,,,,1644000.0,4000000.0
Kiljuset!,,,,1606057.0,1029483.0
Foolish,84,"Comedy,Drama",4.9,1600000.0,6026908.0
She Wore a Yellow Ribbon,104,Western,7.2,1600000.0,5400000.0
The Conversation,113,"Drama,Mystery,Thriller",7.7,1600000.0,4758573.0
N-Secure,105,"Crime,Drama,Thriller",3.7,1600000.0,2595644.0
Sukkar banat,,,,1600000.0,14253760.0
Out of the Dark,89,"Crime,Horror,Thriller",5.4,1600000.0,419428.0
Bubble,73,"Crime,Drama,Mystery",6.5,1600000.0,145382.0
Dil Jo Bhi Kahey...,144,"Drama,Romance",4.6,1600000.0,129319.0
Mississippi Mermaid,123,"Crime,Drama,Romance",6.9,1600000.0,2627795.0
Two Night Stand,86,"Comedy,Romance",6.3,1600000.0,868081.0
You Instead,,,,1600000.0,222382.0
I Love Your Work,111,"Drama,Mystery",5.1,1600000.0,3264.0
Intruders,\N,Drama,5.7,1587000.0,8019.0
Insidious,96,"Drama,Mystery,Romance",6.1,1500000.0,99870886.0
Moonlight,90,Thriller,6.0,1500000.0,64895106.0
Cabin Fever,102,Drama,6.7,1500000.0,30351664.0
Waitress,108,"Comedy,Drama,Romance",7.0,1500000.0,22217183.0
Kickboxer,97,"Action,Sport,Thriller",6.4,1500000.0,14533681.0
Bloodsport,92,"Action,Biography,Drama",6.8,1500000.0,11806119.0
Mr. Smith Goes To Washington,,,,1500000.0,9000000.0
Unsane,98,"Drama,Horror,Mystery",6.4,1500000.0,14296709.0
Kids,91,Drama,7.0,1500000.0,20412216.0
The Squid and the Whale,81,"Comedy,Drama",7.3,1500000.0,11191423.0
Kissing Jessica Stein,97,"Comedy,Drama,Romance",6.6,1500000.0,9345061.0
Spellbound,111,"Film-Noir,Mystery,Romance",7.5,1500000.0,7000000.0
Run the Race,101,"Drama,Family,Sport",6.0,1500000.0,6424420.0
Exotica,103,Drama,7.0,1500000.0,5046118.0
The To Do List,104,"Comedy,Romance",5.8,1500000.0,4128828.0
The Gatekeepers,101,"Documentary,History,War",7.6,1500000.0,2592308.0
Buffalo '66,110,"Comedy,Drama,Romance",7.4,1500000.0,2381227.0
Repo Man,92,"Action,Comedy,Crime",6.8,1500000.0,2300728.0
I’m Not Ashamed,,,,1500000.0,2082980.0
Blood Simple,99,"Crime,Drama,Thriller",7.5,1500000.0,2730877.0
Nueve Reinas,,,,1500000.0,12412889.0
The Lords of Salem,101,"Horror,Thriller",5.2,1500000.0,1541131.0
31,102,"Horror,Thriller",5.1,1500000.0,922727.0
The Ballad of Jack and Rose,112,Drama,6.5,1500000.0,1126258.0
Unsullied,93,"Action,Horror,Thriller",4.1,1500000.0,510957.0
Killing Zoe,96,"Crime,Thriller",6.4,1500000.0,418953.0
The Believer,98,Drama,7.1,1500000.0,1840248.0
Snow Angels,107,"Crime,Drama,Romance",6.8,1500000.0,414404.0
Session 9,97,"Drama,Horror,Mystery",6.4,1500000.0,1703434.0
MOOZ-lum,,,,1500000.0,372239.0
I Want Someone To Eat Cheese With,,,,1500000.0,194568.0
Amigo,85,"Action,Drama,Family",6.8,1500000.0,184705.0
Hatchet,93,"Comedy,Horror,Thriller",5.7,1500000.0,240396.0
My Name is Bruce,,,,1500000.0,173066.0
The Disappearance of Alice Creed,100,"Crime,Thriller",6.7,1500000.0,1605139.0
Modern Times,87,"Comedy,Drama,Romance",8.5,1500000.0,225837.0
The Salon,90,"Comedy,Drama",4.1,1500000.0,139084.0
Stolen Summer,91,Drama,6.5,1500000.0,119841.0
Road Hard,98,Comedy,6.0,1500000.0,113169.0
Forty Shades of Blue,108,"Drama,Music,Romance",6.1,1500000.0,172569.0
Trucker,90,Drama,6.5,1500000.0,52429.0
Pontypool,93,"Horror,Sci-Fi",6.5,1500000.0,31916.0
"Me, You and Five Bucks",,,,1500000.0,2105.0
Playback,92,"Drama,Thriller",4.2,1500000.0,54945.0
Housebound,89,Thriller,4.1,1500000.0,236863.0
Teefa in Trouble,,,,1500000.0,98806.0
Wal-Mart: The High Cost of Low Price,98,Documentary,6.8,1500000.0,58692.0
Closer to the Moon,112,"Comedy,Crime,Drama",6.7,1500000.0,5396.0
Snow White and the Seven Dwarfs,83,"Adventure,Animation,Family",7.6,1488000.0,187171725.0
Shalako,113,"Drama,Western",5.6,1455000.0,2620000.0
Vuosisadan häät,,,,1450175.0,144664.0
El abrazo de la serpiente,,,,1400000.0,4787818.0
Werk ohne Autor,,,,1400000.0,9048951.0
Mustang,90,Drama,6.7,1400000.0,5552584.0
The Holy Girl,106,Drama,6.7,1400000.0,1261792.0
La chambre bleue,48,Documentary,5.8,1400000.0,1945420.0
Incident at Loch Ness,94,"Adventure,Comedy,Fantasy",6.4,1400000.0,56073.0
Eddie: The Sleepwalking Cannibal,90,"Comedy,Horror",5.7,1400000.0,1632.0
"Lock, Stock and Two Smoking Barrels",107,"Action,Comedy,Crime",8.1,1350000.0,28356188.0
The Ballad of Gregorio Cortez,,,,1305000.0,909000.0
San Francisco,115,"Drama,Music,Romance",7.1,1300000.0,5273000.0
Festen,,,,1300000.0,1649337.0
Trees Lounge,95,"Comedy,Drama",7.1,1300000.0,749741.0
The Girlfriend Experience,77,Drama,5.5,1300000.0,1005840.0
Journey from the Fall,135,Drama,7.2,1300000.0,635305.0
The Basket,105,Drama,6.5,1300000.0,609042.0
Above and Beyond,122,"Biography,Drama,War",6.9,1300000.0,288751.0
Def-Con 4,,,,1300000.0,210904.0
Corpus Christi,\N,"Action,Drama",2.8,1300000.0,10951283.0
Neal n' Nikki,,,,1300000.0,329621.0
The Hebrew Hammer,85,Comedy,6.1,1300000.0,90213.0
Los insolitos peces gato,,,,1300000.0,54665.0
Simon,101,"Comedy,Sci-Fi",6.3,1300000.0,1738663.0
Sztuka kochania. Historia Michaliny Wislockiej,,,,1300000.0,9261982.0
The Possession of Michael King,83,Horror,5.7,1300000.0,2736371.0
Forget Me Not,70,Drama,5.3,1300000.0,13465.0
Rebecca,130,"Drama,Mystery,Romance",8.1,1288000.0,6002370.0
God’s Own Country,,,,1260000.0,3822788.0
Friday the 13th Part 2,87,"Horror,Mystery,Thriller",6.1,1250000.0,21722776.0
The Lost Weekend,101,"Drama,Film-Noir",7.9,1250000.0,11000000.0
C.H.U.D.,88,"Horror,Sci-Fi",5.6,1250000.0,4700000.0
Dear White People,108,"Comedy,Drama,Romance",6.2,1250000.0,5403771.0
Filly Brown,80,"Drama,Music",5.6,1250000.0,2940411.0
Niagara,92,"Film-Noir,Thriller",7.0,1250000.0,2500000.0
Bodom,65,"Drama,Horror,Mystery",4.8,1250000.0,726460.0
How Green Was My Valley,118,"Drama,Family",7.7,1250000.0,382.0
Pertsa &amp; Kilu 2,,,,1227229.0,752464.0
Saw,103,"Horror,Mystery,Thriller",7.6,1200000.0,103880027.0
The Rocky Horror Picture Show,100,"Comedy,Horror,Musical",7.4,1200000.0,41733666.0
"Sex, Lies, and Videotape",100,Drama,7.2,1200000.0,36741667.0
Super Troopers,100,"Comedy,Crime,Mystery",7.0,1200000.0,23182223.0
Monsoon Wedding,114,"Comedy,Drama,Romance",7.3,1200000.0,27025600.0
You Can Count on Me,111,Drama,7.5,1200000.0,10827356.0
Strangers on a Train,101,"Crime,Drama,Film-Noir",7.9,1200000.0,7022725.0
The Trouble with Harry,99,"Comedy,Mystery",7.0,1200000.0,7000000.0
"Il buono, il brutto, il cattivo",,,,1200000.0,6103885.0
Home Run,\N,Horror,4.2,1200000.0,2859955.0
Reservoir Dogs,99,"Crime,Thriller",8.3,1200000.0,2990680.0
But I'm a Cheerleader,85,"Comedy,Drama,Romance",6.8,1200000.0,2509344.0
The Wrong Man,105,"Drama,Film-Noir",7.4,1200000.0,2000055.0
The Blue Bird,75,"Family,Fantasy",6.9,1200000.0,887000.0
Blue Like Jazz,108,"Comedy,Drama",5.8,1200000.0,595018.0
Que Horas Ela Volta?,,,,1200000.0,3249041.0
Q,91,Documentary,7.4,1200000.0,255000.0
Down &amp; Out with the Dolls,,,,1200000.0,58936.0
"Pink Ribbons, Inc.",97,Documentary,7.3,1200000.0,26608.0
Blood Feast,67,Horror,5.0,1200000.0,8708.0
Certifiably Jonathan,85,"Comedy,Documentary",6.2,1200000.0,7826.0
La navaja de Don Juan,,,,1200000.0,4254.0
Ostatnia Rodzina,,,,1200000.0,2683618.0
Extreme Movie,86,Comedy,3.7,1200000.0,81338.0
God’s Not Dead,,,,1150000.0,63777092.0
Waiting...,94,Comedy,6.7,1125000.0,18673274.0
Dead Man's Shoes,70,Drama,7.6,1125000.0,414736.0
Wolf Creek,99,"Horror,Thriller",6.2,1100000.0,29005064.0
Ong-Bak,,,,1100000.0,24051852.0
Serbuan maut,,,,1100000.0,9297407.0
Down by Law,107,"Comedy,Crime,Drama",7.7,1100000.0,1436000.0
The Offspring,,,,1100000.0,1355728.0
Sex with Strangers,105,"Documentary,Drama",4.5,1100000.0,247740.0
Estiu 1993,,,,1100000.0,2751844.0
Summerland,85,"Comedy,Fantasy",6.0,1100000.0,1414596.0
Beyond the Black Rainbow,110,"Horror,Mystery,Sci-Fi",5.9,1100000.0,56491.0
Dracula: Pages from a Virgin's Diary,73,"Drama,Horror,Musical",6.8,1100000.0,81371.0
The Sleepwalker (2014),,,,1100000.0,53240.0
Departure,95,\N,7.3,1100000.0,27561.0
Silent Running,89,"Drama,Sci-Fi",6.6,1100000.0,331.0
Rocket Singh: Salesman of the Year,150,"Comedy,Drama",7.5,1070000.0,5348767.0
Casablanca,102,"Drama,Romance,War",8.5,1039000.0,10567179.0
Rocky,76,Drama,6.7,1000000.0,225000000.0
The Devil Inside,71,Crime,6.6,1000000.0,101759490.0
Tom Jones,70,Comedy,8.8,1000000.0,37600000.0
Unfriended,83,"Horror,Mystery,Thriller",5.6,1000000.0,64364198.0
An Inconvenient Truth,96,Documentary,7.4,1000000.0,53365925.0
You're Next,95,"Drama,Horror,Mystery",6.6,1000000.0,26887177.0
Chernobyl Diaries,86,"Horror,Mystery,Thriller",5.0,1000000.0,42411721.0
The Howling,91,Horror,6.5,1000000.0,17985130.0
Dr. No,110,"Action,Adventure,Thriller",7.2,1000000.0,59567035.0
Hellraiser,94,"Horror,Thriller",6.9,1000000.0,14575148.0
"Hello, My Name is Doris",,,,1000000.0,14662703.0
X,94,Drama,6.3,1000000.0,15113105.0
Cry Wolf,83,"Crime,Drama,Film-Noir",6.6,1000000.0,15943081.0
Godzilla 2000,99,"Action,Adventure,Drama",6.0,1000000.0,10037390.0
Blue Valentine,112,"Drama,Romance",7.3,1000000.0,16566240.0
Transamerica,103,"Adventure,Comedy,Drama",7.4,1000000.0,16553163.0
Beyond the Valley of the Dolls,109,"Comedy,Drama,Music",6.1,1000000.0,9000000.0
Love Me Tender,89,"Drama,Musical,Romance",6.2,1000000.0,9000000.0
Unfriended: Dark Web,92,"Horror,Mystery,Thriller",6.0,1000000.0,16434588.0
